id,order_date,ship_mode,customer_id,sales
151008,9/7/2017,First,JM-16195,151.72
151071,4/25/2017,Second,MB-18085,13.904
151176,2/13/2017,Standard,SV-20785,35.73
151183,10/14/2017,Standard,BK-11260,46.36
151190,6/27/2017,Standard,GT-14710,20.07
151211,8/17/2017,Standard,AH-10120,201.09
151218,6/20/2017,First,PJ-19015,4.464
151225,10/27/2017,First,JM-15655,261.536
151281,4/27/2017,Standard,HM-14980,139.58
151358,8/18/2017,Standard,NF-18595,323.1
151428,9/21/2017,Standard,RH-19495,20.16
151484,4/20/2017,First,CV-12805,478.416
151596,10/8/2017,First,BP-11050,42.76
151750,1/1/2017,Standard,JM-15250,954.902
151799,12/14/2017,Standard,BF-11170,1843.402
151855,5/27/2017,Standard,BW-11110,39.252
151911,4/30/2017,Second,DL-13495,62.96
151981,8/6/2017,Standard,GM-14455,1077.47
152079,1/20/2017,First,ML-17410,11.52
152093,9/10/2017,Standard,SN-20560,762.594
152135,3/16/2017,Second,MG-17650,445.44
152142,11/14/2017,Standard,LW-16990,321.568
152198,9/9/2017,First,JD-16015,28.83
152205,9/28/2017,Standard,SF-20965,2.655
152226,5/12/2017,Standard,JH-15910,5.904
152261,3/2/2017,Standard,JA-15970,18.528
152275,10/1/2017,Standard,KH-16630,6.672
152310,8/12/2017,Standard,DK-12895,1057.168
152436,12/8/2017,Second,CW-11905,592.74
152485,9/4/2017,Standard,JD-15790,40.096
152499,1/22/2017,Second,EH-13765,22.992
152583,10/30/2017,Same Day,RA-19945,321.39
152660,12/4/2017,Standard,CB-12415,61.568
152695,12/10/2017,Same Day,CC-12220,437.65
152702,10/12/2017,Standard,SN-20710,254.604
152709,10/7/2017,Standard,DB-13210,85.52
152737,11/7/2017,Standard,TS-21505,461.592
152786,3/12/2017,Standard,GA-14725,40.41
152807,10/30/2017,Standard,MC-18100,481.472
152856,9/8/2017,Second,RS-19765,116.832
152912,11/9/2017,Second,BM-11650,3013.78
152926,10/2/2017,Second,SC-20695,37.208
152933,10/12/2017,Standard,MG-17650,1171.792
152961,1/15/2017,Standard,SC-20095,12.7
152968,5/26/2017,Standard,BM-11785,23.08
152975,9/14/2017,First,RB-19705,1770.19
153045,1/19/2017,Second,NS-18505,1370.535
153080,5/22/2017,Second,EH-13945,68.46
153227,12/4/2017,First,CS-12250,11.76
153339,11/3/2017,Second,DJ-13510,15.992
153654,11/24/2017,Second,MD-17860,19.008
153787,5/19/2017,Standard,AT-10735,97.16
153822,9/19/2017,Standard,AB-10105,592.308
153843,3/13/2017,First,SC-20380,523.16
153871,12/11/2017,Standard,RB-19435,798.93
154011,6/19/2017,Standard,DB-13270,464.373
154039,2/17/2017,Standard,JK-16120,605.752
154074,8/31/2017,Second,BW-11110,719.298
154088,11/12/2017,Standard,LB-16735,26.72
154102,2/6/2017,Standard,SN-20560,29.9
154109,11/6/2017,Standard,ML-17410,175.324
154116,12/15/2017,Standard,KM-16660,273.926
154123,11/20/2017,Standard,SC-20050,27.58
154137,11/11/2017,Standard,MT-17815,35.48
154214,3/20/2017,Second,TB-21595,2.91
154410,10/21/2017,First,MD-17860,909.12
154466,1/1/2017,First,DP-13390,3.6
154501,4/30/2017,Standard,EA-14035,9.78
154676,8/5/2017,First,NZ-18565,151.056
154718,1/19/2017,Second,DL-12865,6
154732,11/5/2017,First,AH-10195,16.03
154760,1/9/2017,Standard,BP-11290,274.491
154809,2/13/2017,Standard,MH-17455,90.64
154816,11/6/2017,Standard,VB-21745,5.78
154907,3/31/2017,Standard,DS-13180,205.3328
154935,12/24/2017,Standard,AR-10540,17.88
154949,10/15/2017,Standard,MC-17275,14.73
155047,8/27/2017,First,SE-20110,5.952
155075,12/2/2017,Standard,GW-14605,631.176
155089,12/2/2017,Standard,DB-12910,45.66
155152,7/7/2017,Second,MP-17965,252
155159,11/25/2017,Second,DL-13315,48.87
155292,10/30/2017,First,RD-19810,204.98
155362,12/17/2017,Standard,DP-13105,32.56
155376,12/22/2017,Standard,SG-20080,839.43
155460,4/13/2017,First,RW-19630,901.2
155558,10/26/2017,Standard,PG-18895,26.15
155607,11/26/2017,Standard,FG-14260,152.074
155621,11/8/2017,Standard,KN-16450,274.2
155642,5/18/2017,Standard,BM-11575,24.5
155698,3/8/2017,First,VB-21745,668.54
155705,8/21/2017,Second,NF-18385,866.4
155712,3/2/2017,Standard,KD-16615,107.648
155740,7/30/2017,First,TC-21475,76.776
155824,3/10/2017,Standard,KS-16300,61.876
155873,6/16/2017,Standard,AB-10255,228.28
155880,3/25/2017,Standard,JD-16150,1986.52
155929,9/9/2017,Standard,AI-10855,6.368
155936,6/22/2017,Standard,JK-15730,3.036
155957,11/26/2017,Standard,CC-12610,265.408
155985,3/23/2017,First,BE-11335,211.84
156139,12/31/2016,Standard,BP-11155,38.376
156237,9/14/2017,First,PS-18760,517.257
156272,3/21/2017,Standard,PW-19030,64.384
156363,10/22/2017,Standard,ML-17395,64.38
156391,9/26/2017,First,SL-20155,2.224
156412,12/4/2017,Standard,CM-12160,5.346
156622,11/23/2017,First,JP-15460,248.481
156664,12/18/2017,Standard,BP-11290,233.532
156720,12/30/2017,Standard,JM-15580,3.024
156769,5/6/2017,First,GZ-14470,54.66
156776,8/7/2017,Standard,JL-15505,2563.314
156818,7/11/2017,Second,JD-16015,132.6
156895,5/8/2017,Standard,DJ-13510,128.058
156951,10/1/2017,Standard,EB-13840,643.52
156958,12/5/2017,First,PB-18805,497.044
157091,6/26/2017,Standard,DB-13405,526.45
157112,4/23/2017,First,GG-14650,17.104
157196,11/5/2017,Standard,AA-10645,12.96
157252,1/20/2017,Second,CV-12805,207.846
157273,1/30/2017,First,SZ-20035,604.768
157350,8/26/2017,Standard,DP-13000,64.96
157413,6/1/2017,Standard,BW-11065,324.744
157420,11/21/2017,Same Day,HZ-14950,55.176
157448,11/16/2017,Standard,LC-16885,132.36
157469,12/2/2017,Standard,ES-14080,170.916
157483,11/11/2017,Standard,EP-13915,181.86
157651,12/10/2017,Standard,HA-14920,14.2
157672,10/5/2017,First,RB-19795,63.824
157833,6/17/2017,First,KD-16345,51.312
157854,4/8/2017,Standard,DM-13345,2747.25
157903,4/4/2017,Standard,AM-10705,383.84
157931,9/17/2017,Second,MO-17800,830.24
157966,3/13/2017,Same Day,SU-20665,1358.866
157980,12/7/2017,First,SH-20395,127.984
157987,9/2/2017,Standard,AC-10615,2255.868
158036,9/8/2017,Standard,DB-13555,9.096
158071,6/10/2017,Standard,BD-11320,115.916
158106,6/4/2017,Standard,CT-11995,8.64
158120,11/17/2017,Standard,KH-16330,23.766
158169,8/12/2017,First,JM-16195,597.86
158246,11/9/2017,First,JB-15400,215.976
158344,8/7/2017,Standard,CC-12475,63.96
158379,9/22/2017,Second,JA-15970,4749.327
158386,10/16/2017,Standard,BO-11425,124.75
158407,6/4/2017,Standard,LW-16990,103.968
158561,11/11/2017,Second,BB-11545,1158.12
158673,12/29/2017,Standard,KB-16600,209.7
158722,10/20/2017,Standard,MA-17560,45.528
158729,12/19/2017,First,AC-10450,1665.62
158736,12/18/2017,Standard,TT-21460,5.76
158743,10/20/2017,Standard,IG-15085,199.17
158876,11/19/2017,Second,AB-10150,138.696
158883,6/2/2017,Same Day,CS-11860,25.344
158953,6/4/2017,Standard,ML-18040,6.37
158967,12/10/2017,First,BT-11680,19.104
159100,10/16/2017,Standard,VP-21760,1893.786
159107,6/24/2017,Second,KT-16480,2.88
159135,11/4/2017,Standard,KM-16375,4.3
159149,2/17/2017,First,CR-12820,702.8424
159156,11/13/2017,First,KB-16600,629.95
159226,4/25/2017,Second,RL-19615,344.981
159282,10/16/2017,Standard,GH-14410,599.985
159352,3/12/2017,Standard,KB-16585,69.93
159366,1/7/2017,First,BW-11110,3059.982
159457,10/19/2017,Standard,RD-19480,16.68
159464,5/18/2017,First,TB-21355,524.85
159506,11/27/2017,Standard,JR-16210,656.22
159597,11/9/2017,Standard,MC-17590,163.55
159604,4/14/2017,First,CL-12700,8.76
159667,11/9/2017,Standard,PM-19135,691.144
159688,5/7/2017,Standard,AB-10060,79.99
159793,8/25/2017,Standard,SV-20365,130.98
159884,8/31/2017,Standard,JF-15490,19.12
159954,9/10/2017,Standard,SS-20410,2.78
160017,9/28/2017,Standard,SP-20860,10.368
160031,12/4/2017,Second,LT-16765,74.352
160045,4/26/2017,First,LB-16735,1.988
160087,3/18/2017,Standard,EN-13780,23.832
160122,11/18/2017,Standard,RD-19930,182.97
160325,9/24/2017,Same Day,BP-11095,829.83
160395,12/31/2016,Standard,KL-16555,163.408
160416,11/13/2017,Second,AD-10180,163.96
160423,1/21/2017,Standard,PS-19045,383.992
160458,5/27/2017,Second,EH-13945,25.92
160514,11/12/2017,Standard,DB-13120,10.56
160633,11/16/2017,Standard,BS-11380,1126.294
160661,10/28/2017,Standard,SA-20830,21.93
160724,5/5/2017,Standard,YS-21880,34.5
160801,9/19/2017,Same Day,FG-14260,4.842
160885,12/2/2017,Standard,JK-16090,2479.96
160899,8/11/2017,Second,DR-12940,477.51
160927,1/29/2017,Second,TM-21010,136.2
160934,1/15/2017,Standard,TT-21460,21.4
160962,4/28/2017,Standard,MC-17605,15.232
160983,10/29/2017,Second,GB-14530,46.96
161018,11/9/2017,Second,PN-18775,96.53
161046,3/5/2017,Same Day,CB-12535,839.25
161053,9/22/2017,First,JE-15745,726.91
161067,9/3/2017,Second,KB-16405,697.525
161088,5/25/2017,Standard,MH-18115,29.84
161102,7/31/2017,First,EC-14050,93.52
161130,11/3/2017,Standard,BF-11275,361.376
161172,3/16/2017,Same Day,SP-20920,315.041
161200,8/6/2017,Second,SV-20365,161.14
161333,2/2/2017,Standard,JL-15835,272.1
161340,5/28/2017,Standard,AM-10360,129.832
161410,6/26/2017,Standard,CC-12220,904.116
161459,11/25/2017,Second,EB-13750,74.04
161480,12/25/2017,Standard,RA-19285,191.984
161557,9/3/2017,Standard,AG-10900,108.4
161578,12/16/2017,Second,RB-19465,172.26
161592,4/6/2017,Standard,CS-12175,8.1
161655,5/13/2017,Second,CW-11905,299.52
161739,11/10/2017,Second,EB-13750,341.96
161774,5/14/2017,First,GT-14710,1078.438
161809,1/20/2017,Standard,TH-21100,160.776
161823,9/3/2017,Standard,AG-10300,5.96
161851,4/15/2017,First,BP-11095,15.57
161893,1/23/2017,Standard,HP-14815,100.922
161956,8/27/2017,Second,DR-12880,2971.792
161970,9/22/2017,Standard,PB-19105,30.9
161984,4/10/2017,Standard,SJ-20125,14.77
162015,7/11/2017,Standard,KB-16240,1455.55
162033,3/26/2017,Standard,EM-14200,57.01
162075,3/18/2017,Standard,TT-21220,537.544
162096,11/10/2017,Same Day,TB-21190,7.8
162173,10/26/2017,Standard,OT-18730,608.43
162250,11/24/2017,Same Day,PR-18880,7.78
162474,3/13/2017,First,FH-14275,7.992
162481,9/25/2017,Standard,CT-11995,278.23
162565,12/11/2017,Same Day,RR-19315,608.552
162572,9/25/2017,Second,RB-19360,130.568
162635,10/9/2017,First,EB-14170,10.816
162691,8/1/2017,Standard,AS-10045,1476.27
162712,6/18/2017,Second,NK-18490,74.352
162789,9/22/2017,Second,LC-17140,1083.07
162880,12/25/2017,Standard,GD-14590,3.856
162929,11/19/2017,First,AS-10135,54.64
162936,8/18/2017,Standard,CM-12160,23.18
162978,5/4/2017,Standard,LW-16990,502.474
163006,6/30/2017,Second,GH-14410,1584.866
163020,9/15/2017,Standard,MO-17800,35.56
163069,8/18/2017,Second,PJ-19015,9.912
163097,8/27/2017,Standard,SF-20200,120.576
163125,10/9/2017,Second,MB-17305,321.202
163139,12/1/2017,Second,CC-12670,259.44
163160,10/13/2017,First,TS-21610,170.572
163188,11/7/2017,Same Day,EC-14050,38.16
163209,5/3/2017,Standard,MK-18160,48.88
163265,2/16/2017,Standard,JS-16030,705.002
163321,8/7/2017,Second,FM-14380,79.992
163335,9/24/2017,First,AG-10675,79
163405,12/21/2017,Standard,BN-11515,12.51
163510,12/25/2017,Second,JW-15955,400.39
163531,6/26/2017,Standard,SC-20725,239.97
163566,8/3/2017,First,TB-21055,16.52
163629,11/17/2017,Standard,RA-19885,286.09
163671,12/24/2017,Standard,DP-13105,21.312
163692,9/7/2017,First,Dp-13240,7.857
163818,10/4/2017,Standard,PS-18970,19.98
163860,12/28/2017,Standard,LO-17170,125.98
163874,11/10/2017,Second,NC-18535,26.352
163902,3/2/2017,Standard,MY-17380,676.716
163979,12/28/2017,Second,KH-16690,725.84
164000,12/18/2017,Standard,AH-10030,18.704
164028,11/24/2017,Standard,JL-15835,223.58
164042,5/23/2017,Standard,KL-16645,70.148
164049,11/2/2017,Standard,KH-16630,23.85
164098,1/26/2017,First,CG-12520,18.16
164112,6/30/2017,Standard,ND-18460,1085.42
164168,11/12/2017,Standard,LS-16975,256.36
164329,1/30/2017,Same Day,MM-17920,129.3
164364,11/12/2017,Standard,CS-12355,47.1
164378,7/15/2017,Second,MM-18055,729.396
164707,2/18/2017,Second,CV-12805,287.326
164756,9/18/2017,Standard,SS-20140,997.83
164819,10/15/2017,Second,RS-19420,13.05
164826,12/28/2017,Standard,JF-15415,134.524
164917,12/2/2017,Standard,MK-17905,47.96
164959,7/11/2017,Standard,KN-16390,8.67
165008,9/15/2017,Second,DO-13645,295.056
165029,11/26/2017,Standard,AH-10075,12.84
165099,12/11/2017,First,DK-13375,1.392
165155,9/21/2017,First,BM-11575,15.51
165204,11/13/2017,Second,MN-17935,728.968
165323,6/17/2017,Standard,SR-20740,3505.84
165386,8/3/2017,First,CM-12190,183.372
165491,3/20/2017,Standard,HW-14935,265.93
165603,10/17/2017,Second,SS-20140,62.92
165687,11/17/2017,Standard,CS-12355,35.04
165715,12/2/2017,Standard,BG-11035,32.776
165757,6/22/2017,Standard,PL-18925,50.415
165841,12/21/2017,Standard,DB-13210,517.91
165904,4/7/2017,Standard,HR-14770,235.44
166093,8/17/2017,Standard,RW-19540,3397.732
166128,4/11/2017,Standard,LW-17215,241.81
166142,7/15/2017,Standard,MM-17260,336.993
166184,3/24/2017,First,HR-14830,724.846
166198,4/21/2017,First,JW-15955,174.14
166296,3/13/2017,Standard,KF-16285,314.55
166317,9/22/2017,Standard,JE-15610,438.01
166415,2/19/2017,Standard,ME-17725,11.22
166436,11/24/2017,Standard,TS-21370,983.172
166499,3/19/2017,First,VG-21805,8.94
166576,5/16/2017,First,JM-15865,221.024
166695,5/20/2017,Standard,CC-12430,868.452
166709,11/17/2017,Standard,HL-15040,10499.97
166835,11/12/2017,Second,DK-13375,221.024
166849,4/20/2017,Standard,SJ-20125,44.4
166856,9/18/2017,Standard,TS-21505,111.42
166898,9/11/2017,Second,KH-16630,163.392
166919,11/23/2017,Standard,AH-10210,195.96
166926,12/1/2017,Standard,SO-20335,183.82
166933,4/24/2017,Standard,MG-17890,1.81
167003,5/23/2017,Standard,VS-21820,171.288
167017,11/23/2017,First,DC-12850,4.36
167080,6/10/2017,Standard,LC-16930,8.4
167094,10/21/2017,First,DK-12835,512.064
167101,3/24/2017,Second,BM-11650,247.92
167150,12/10/2017,Standard,BP-11185,85.504
167227,11/2/2017,First,NP-18670,95.66
167381,9/22/2017,Second,EH-14005,269.68
167395,12/2/2017,First,KM-16720,1271.17
167542,8/13/2017,Standard,KD-16495,17.544
167549,7/25/2017,First,EM-14200,298.116
167626,9/3/2017,Standard,MY-18295,109.704
167640,3/6/2017,Standard,FC-14245,528.714
167661,10/5/2017,Standard,MP-18175,121.816
167668,5/6/2017,First,TC-21295,59.2
167703,2/3/2017,Standard,MC-17575,290.781
167752,1/15/2017,First,RW-19690,1958.544
167871,11/18/2017,Standard,AF-10870,47.328
167899,5/21/2017,Standard,JG-15805,538.02
167913,7/30/2017,Second,JL-15835,356.65
167941,11/6/2017,Second,JF-15565,831.368
167976,11/11/2017,Second,JL-15505,25.5
168102,4/24/2017,Standard,CP-12340,113.568
168109,7/3/2017,Same Day,JK-15640,4150.972
168123,3/5/2017,Same Day,JD-16060,375.71
168172,8/6/2017,Standard,SH-20395,70.12
168179,11/2/2017,Standard,JB-16000,19.44
168193,3/6/2017,Second,RM-19750,98.35
168228,4/27/2017,First,AP-10915,183.61
168389,12/11/2017,Standard,DV-13045,873.811
168396,8/3/2017,Second,BD-11725,175.71
168403,9/9/2017,Standard,DK-12835,42.28
168641,11/24/2017,Standard,KA-16525,518.868
168655,10/12/2017,Standard,ML-18040,674.872
168739,5/29/2017,Standard,HZ-14950,65.424
168837,10/14/2017,First,JW-15955,9.46
168858,11/19/2017,Standard,JD-16150,2521.48
168900,5/4/2017,Standard,SH-20395,2.313
168942,8/1/2017,Second,EM-13960,186.54
169005,11/2/2017,Standard,BG-11035,5.56
169012,7/10/2017,Standard,BF-11275,41.91
169054,4/22/2017,Standard,MO-17800,254.352
169124,7/3/2017,Standard,MB-17305,129.39
169264,8/14/2017,Second,NP-18700,22.44
169285,3/21/2017,Standard,RW-19690,283.18
169327,9/2/2017,Second,MH-17290,702.52
169362,10/12/2017,First,SP-20860,39.984
169404,4/9/2017,Standard,NC-18625,103.48
169411,12/24/2017,Standard,AC-10615,37.93
169439,9/9/2017,Standard,LC-17140,92.032
169474,2/4/2017,Standard,JF-15355,32.67
169607,10/12/2017,First,CA-12265,9.96
169691,6/15/2017,First,Dp-13240,146.89
169810,7/25/2017,Standard,RB-19360,20.23
169817,9/21/2017,Standard,EB-13870,1.908
169859,12/14/2017,Standard,MP-18175,134.91
169894,11/24/2017,Second,MV-17485,436.596
169901,6/15/2017,Standard,CC-12550,47.976
169929,9/25/2017,First,LS-17200,39.9
169978,12/24/2017,Standard,HG-15025,286.14
169999,6/19/2017,Standard,JS-15685,140.868
100279,3/10/2014,Standard,SW-20275,22.38
100853,9/14/2014,Standard,JB-15400,72.608
102071,5/9/2014,Standard,PG-18820,235.77
102631,12/13/2014,Standard,EB-13840,94.428
102715,4/11/2014,Second,JK-15370,737.2
103338,3/11/2014,Standard,RB-19435,7.98
103905,7/14/2014,Standard,AW-10930,68.204
104759,3/31/2014,Standard,DD-13570,88.118
105137,10/10/2014,Same Day,RB-19435,120.258
105151,3/30/2014,First,SG-20890,10.5
105767,5/23/2014,Standard,AR-10510,79.638
106299,8/2/2014,Standard,NZ-18565,886.28
106334,12/27/2014,Standard,JF-15490,243.12
106992,9/19/2014,Second,SB-20290,5579.94
107405,3/21/2014,Standard,TS-21205,16.272
107699,5/19/2014,Standard,JH-15820,57.42
107993,11/25/2014,Standard,SE-20110,51.016
109036,12/20/2014,Standard,KH-16510,31.05
109162,6/8/2014,Standard,KE-16420,170.352
109456,10/16/2014,Same Day,LS-17245,194.322
110674,2/12/2014,Standard,SC-20095,129.568
111171,12/26/2014,Standard,CA-12265,8.69
111353,11/29/2014,Standard,PB-19150,25.06
112200,11/22/2014,Standard,TC-21475,9.98
112564,4/23/2014,First,TS-21160,2.502
112795,8/23/2014,Second,CR-12625,19.44
112872,12/6/2014,Second,RC-19960,328.914
112914,9/25/2014,Standard,MT-18070,340.3128
112949,6/20/2014,Standard,Co-12640,475.42
112991,12/10/2014,Standard,SH-19975,455.632
113124,3/30/2014,Standard,NC-18340,129.3
114188,5/20/2014,Second,RF-19345,211.66
114377,11/5/2014,Same Day,BG-11035,149.9
115189,12/30/2014,Second,AR-10345,775.728
115196,9/9/2014,Standard,DL-12925,1299.99
115413,8/26/2014,Standard,PP-18955,158.61
115987,9/8/2014,Second,LH-17020,51.184
117058,5/27/2014,First,LE-16810,17.46
117135,6/21/2014,Second,NP-18325,425.67
117163,1/27/2014,Standard,EJ-13720,426.67
117170,9/17/2014,Standard,KT-16465,52.608
117380,3/28/2014,Standard,MP-18175,330.588
117744,12/2/2014,Standard,MD-17860,114.784
117968,8/5/2014,Second,RS-19420,1217.38
118486,4/6/2014,First,SD-20485,281.852
118997,4/8/2014,Standard,RA-19885,1215.92
119081,9/12/2014,Standard,TA-21385,787.85
119137,7/23/2014,Standard,AG-10900,1520.376
120175,11/28/2014,Standard,MC-17635,64.02
120236,9/3/2014,First,MR-17545,7.68
120313,10/31/2014,Second,NL-18310,73.584
120740,4/15/2014,Same Day,PS-18970,294.72
121566,6/30/2014,Standard,CS-11860,9.288
121734,4/11/2014,Standard,SE-20110,9.584
122021,10/15/2014,First,AC-10660,191.34
122959,12/12/2014,Same Day,CY-12745,210.392
123183,11/19/2014,Standard,GR-14560,1271.42
123519,12/14/2014,Standard,SS-20875,403.114
124625,11/3/2014,Standard,SP-20650,89.97
125521,3/14/2014,Standard,CK-12325,1139.92
126340,11/8/2014,Standard,EB-13870,333.576
126571,10/11/2014,Standard,JF-15565,483.336
127635,9/14/2014,Second,SC-20260,31.408
127978,3/3/2014,Standard,JS-15595,362.242
128685,4/4/2014,First,MZ-17515,7.184
129609,3/22/2014,Same Day,VM-21835,16.28
130358,6/23/2014,First,DL-13330,23.12
130379,5/25/2014,Standard,JL-15235,104.92
131275,3/18/2014,Standard,SC-20050,3247.158
131870,9/9/2014,First,NF-18595,91.488
131982,3/7/2014,Second,NP-18685,107.648
132745,10/1/2014,Standard,NF-18475,4.71
133130,9/27/2014,Standard,TH-21100,685.9
133949,12/31/2014,Same Day,JL-15175,475.944
134054,10/10/2014,Same Day,FC-14335,255.85
134187,11/4/2014,Standard,TH-21235,2.94
134614,9/20/2014,Standard,PF-19165,617.7
134712,11/29/2014,Standard,BS-11380,12.624
134733,9/23/2014,Standard,BM-11650,519.983
134971,6/7/2014,Second,BP-11095,12.462
135881,5/23/2014,Standard,GT-14710,231.16
135972,9/21/2014,Second,JG-15115,2046.354
137155,11/1/2014,Standard,DL-12925,733.56
137680,2/24/2014,Standard,JH-15430,55.672
137869,3/28/2014,Standard,CV-12295,1190.84
138247,12/24/2014,Standard,BF-11170,1461.172
138758,7/7/2014,Standard,JL-15835,241.194
138828,9/2/2014,First,KD-16345,72.69
138835,9/10/2014,Standard,DA-13450,9.64
139500,11/16/2014,Standard,AB-10165,37.296
139640,11/7/2014,Second,TB-21595,146.688
140116,3/10/2014,Standard,KT-16480,719.576
140452,12/6/2014,Standard,BK-11260,314.55
140914,11/11/2014,Standard,BH-11710,808.928
141215,6/15/2014,Standard,KL-16555,906.43
141257,6/8/2014,Standard,CS-11950,585.552
143231,12/31/2014,First,GM-14455,177.17
143287,11/11/2014,Standard,KN-16705,277.57
143581,8/19/2014,Standard,BS-11365,344.91
143707,3/1/2014,Standard,HR-14770,5.94
143721,11/23/2014,Second,DK-12835,155.372
144078,11/25/2014,Standard,RB-19435,1272.704
146353,10/14/2014,Second,JE-15610,292.82
147606,11/26/2014,Second,JE-15745,19.3
147627,1/20/2014,Standard,HL-15040,1859.4
147648,11/26/2014,Standard,LS-16975,81.98
147704,11/16/2014,Standard,SR-20740,308.6
147774,1/20/2014,Standard,MM-18280,67.194
148194,5/4/2014,First,BS-11365,69.86
148838,3/17/2014,Standard,CP-12340,3455.13
149034,11/19/2014,First,RD-19900,47.496
150119,4/23/2014,Standard,LB-16795,592.568
150126,7/27/2014,Standard,AS-10045,65.78
150434,7/19/2014,Standard,CA-12310,455.23
150532,7/14/2014,Standard,PB-19150,55.92
150574,12/19/2014,Standard,MK-18160,252.612
150924,9/12/2014,Second,PT-19090,5.18
151015,10/14/2014,Standard,BD-11500,344.274
151925,9/26/2014,Second,KT-16465,145.568
152030,12/26/2014,Second,AD-10180,600.558
152723,9/26/2014,Same Day,HG-14965,0.876
154655,10/12/2014,Standard,BP-11050,22.24
154879,5/6/2014,Standard,SN-20710,113.72
155502,1/26/2014,Standard,SD-20485,944.61
155544,3/21/2014,Standard,GM-14440,310.528
155817,10/3/2014,Standard,SL-20155,67.76
155894,7/26/2014,Second,CL-11890,123.552
156216,9/13/2014,Standard,EA-14035,18.648
156559,8/19/2014,Standard,LH-16900,638.82
157021,4/1/2014,Second,KM-16720,46.688
157070,6/1/2014,Standard,QJ-19255,204.08
157231,4/5/2014,Standard,RP-19855,115.36
157385,11/23/2014,First,SC-20095,1037.19
157406,4/25/2014,Standard,DA-13450,16.608
157847,4/2/2014,Second,SC-20020,60.208
158057,3/22/2014,Standard,CC-12685,59.109
158365,4/12/2014,Standard,SV-20785,32.4
158400,10/25/2014,First,AH-10030,49.408
158638,9/17/2014,Standard,AG-10765,5.892
159611,12/27/2014,Second,KB-16315,300.512
159618,11/12/2014,Standard,DB-12970,203.1212
159926,11/18/2014,Standard,CS-11950,730.009
160444,7/5/2014,Same Day,DC-12850,502.2
160780,6/21/2014,Same Day,SV-20785,36.252
161305,6/6/2014,Standard,SB-20170,38.572
161613,12/1/2014,Second,MC-17605,674.058
163146,5/16/2014,Standard,CC-12475,56.4
163797,4/8/2014,Standard,PC-19000,49.792
164406,8/15/2014,Standard,BD-11605,505.282
164616,8/19/2014,Second,MS-17770,85.96
164644,7/22/2014,Second,JL-15850,26.632
164763,3/17/2014,Standard,MH-17440,103.5
165589,2/18/2014,Same Day,TB-21595,25.16
165659,6/1/2014,Standard,LT-17110,904.13
165862,7/13/2014,Standard,GK-14620,351.216
166310,9/21/2014,First,JS-15940,8.544
166828,8/22/2014,First,JF-15415,11.56
167262,10/31/2014,Second,AC-10450,742.336
167633,9/30/2014,Standard,BW-11200,15.552
167738,12/24/2014,Standard,JC-16105,435.132
168501,11/21/2014,Standard,JK-15325,269.592
169390,2/7/2014,Second,CS-12250,64.96
169789,12/30/2014,Standard,MF-17665,551.985
100069,6/29/2015,Standard,NF-18475,269.98
100377,8/28/2015,Standard,TS-21370,2799.96
100531,9/27/2015,First,NM-18520,39.368
101399,1/17/2015,Standard,JS-15940,254.744
101511,11/21/2015,Second,JE-15745,412.682
103471,12/24/2015,Standard,JR-15670,604.098
103996,3/29/2015,Second,RB-19435,295.68
104185,9/3/2015,Second,JB-15400,120.33
104430,10/22/2015,Standard,LT-17110,5.176
105676,12/1/2015,Same Day,NM-18520,6.688
106495,6/15/2015,First,AC-10450,11.672
106873,9/24/2015,Second,KM-16720,54.24
107349,7/13/2015,First,SL-20155,41.568
107944,3/23/2015,First,AM-10360,432.69
108966,10/11/2015,Standard,SO-20335,979.9455
109015,9/6/2015,Standard,BS-11590,346.37
110163,11/1/2015,First,GA-14725,7.88
110261,12/19/2015,Second,PR-18880,158.376
110569,5/23/2015,Standard,EB-13870,140.986
111927,11/14/2015,Standard,LS-17230,96.1
112508,3/24/2015,Standard,BP-11185,6.992
113327,5/26/2015,Second,BF-11170,352.168
113593,4/18/2015,First,NC-18415,115.44
114741,12/6/2015,Standard,IL-15100,1347.27
114839,4/26/2015,Standard,PW-19240,408.422
115238,4/30/2015,Standard,JW-15220,281.16
115343,9/22/2015,First,FO-14305,673.576
116981,3/26/2015,Second,SM-20950,1098.53
117184,5/17/2015,Standard,ON-18715,47.368
117492,8/7/2015,First,NS-18640,77.58
118766,10/15/2015,Standard,LS-16975,8.424
118906,3/10/2015,Same Day,KB-16585,89.82
118983,11/22/2015,Standard,HP-14815,71.354
119312,10/2/2015,Second,CS-12400,270.34
120161,12/18/2015,Standard,LM-17065,646.776
120502,4/13/2015,Standard,BT-11395,372.096
120572,12/11/2015,Standard,GH-14425,12.828
120712,12/20/2015,Standard,CS-12130,88.8
120957,12/7/2015,Same Day,KH-16690,12.96
122140,4/2/2015,Standard,MO-17950,130.288
122784,7/20/2015,Standard,RA-19915,1454.838
122910,5/12/2015,Standard,LT-16765,201.584
123218,12/20/2015,Standard,KD-16345,775.01
123918,10/15/2015,Same Day,CG-12520,136.72
123960,6/11/2015,Standard,BD-11605,207.82
124219,8/7/2015,First,KW-16570,241.34
125374,3/23/2015,Standard,JD-16060,107.772
126214,12/21/2015,Second,JS-15880,1717.97
126235,10/15/2015,Same Day,GA-14725,17.14
126753,8/16/2015,Standard,SP-20860,832.446
126977,9/17/2015,Standard,PF-19120,7678.228
